datetime,original,filled_full,flag
2024-10-15 15:00:00,14.91,14.91,0
2024-10-15 16:00:00,13.24,13.24,0
2024-10-15 17:00:00,11.87,11.87,1
2024-10-15 18:00:00,11.0,11.0,1
2024-10-15 19:00:00,12.58,12.58,0
2024-10-15 20:00:00,17.23,17.23,0
2024-10-15 21:00:00,22.62,22.62,0
2024-10-15 22:00:00,27.51,27.51,1
2024-10-15 23:00:00,28.66,28.66,1
2024-10-16 00:00:00,25.29,25.29,0
2024-10-16 01:00:00,20.55,20.55,0
2024-10-16 02:00:00,17.42,17.42,0
2024-10-16 03:00:00,12.41,12.41,0
2024-10-16 04:00:00,12.62,12.62,1
2024-10-16 05:00:00,12.46,12.46,0
2024-10-16 06:00:00,13.5,13.5,0
2024-10-16 07:00:00,18.4,18.4,0
2024-10-16 08:00:00,24.75,24.75,0
2024-10-16 09:00:00,22.34,22.34,0
2024-10-16 10:00:00,21.54,21.54,0
2024-10-16 11:00:00,20.61,20.61,0
2024-10-16 12:00:00,22.21,22.21,0
2024-10-16 13:00:00,19.63,19.63,0
2024-10-16 14:00:00,21.38,21.38,0
2024-10-16 15:00:00,22.13,22.13,0
2024-10-16 16:00:00,19.14,19.14,0
2024-10-16 17:00:00,23.93,23.93,0
2024-10-16 18:00:00,22.01,22.01,0
2024-10-16 19:00:00,25.97,25.97,0
2024-10-16 20:00:00,24.63,24.63,0
2024-10-16 21:00:00,28.68,28.68,0
2024-10-16 22:00:00,23.36,23.36,0
2024-10-16 23:00:00,27.99,27.99,0
2024-10-17 00:00:00,18.87,18.87,0
2024-10-17 01:00:00,19.67,19.67,0
2024-10-17 02:00:00,17.84,17.84,0
2024-10-17 03:00:00,17.98,17.98,0
2024-10-17 04:00:00,15.5,15.5,0
2024-10-17 05:00:00,13.19,13.19,1
2024-10-17 06:00:00,13.29,13.29,0
2024-10-17 07:00:00,18.11,18.11,0
2024-10-17 08:00:00,17.67,17.67,0
2024-10-17 09:00:00,19.14,19.14,0
2024-10-17 10:00:00,18.87,18.87,0
2024-10-17 11:00:00,18.32,18.32,0
2024-10-17 12:00:00,16.34,16.34,0
2024-10-17 13:00:00,16.98,16.98,0
2024-10-17 14:00:00,16.61,16.61,0
2024-10-17 15:00:00,17.49,17.49,0
2024-10-17 16:00:00,15.21,15.21,0
2024-10-17 17:00:00,16.67,16.67,0
2024-10-17 18:00:00,14.42,14.42,0
2024-10-17 19:00:00,13.71,13.71,0
2024-10-17 20:00:00,13.53,13.53,0
2024-10-17 21:00:00,14.3,14.3,0
2024-10-17 22:00:00,13.96,13.96,1
2024-10-17 23:00:00,15.09,15.09,0
2024-10-18 00:00:00,18.36,18.36,0
2024-10-18 01:00:00,21.05,21.05,0
2024-10-18 02:00:00,32.0,32.0,0
2024-10-18 03:00:00,55.05,55.05,1
2024-10-18 04:00:00,41.37,41.37,0
2024-10-18 05:00:00,35.28,35.28,0
2024-10-18 06:00:00,29.29,29.29,0
2024-10-18 07:00:00,32.0,32.0,0
2024-10-18 08:00:00,41.28,41.28,0
2024-10-18 09:00:00,35.78,35.78,0
2024-10-18 10:00:00,33.72,33.72,0
2024-10-18 11:00:00,34.13,34.13,0
2024-10-18 12:00:00,31.44,31.44,0
2024-10-18 13:00:00,23.63,23.63,1
2024-10-18 14:00:00,29.0,29.0,0
2024-10-18 15:00:00,30.21,30.21,1
2024-10-18 16:00:00,24.03,24.03,0
2024-10-18 17:00:00,21.21,21.21,0
2024-10-18 18:00:00,16.46,16.46,0
2024-10-18 19:00:00,18.1,18.1,0
2024-10-18 20:00:00,19.26,19.26,0
2024-10-18 21:00:00,16.45,16.45,0
2024-10-18 22:00:00,18.43,18.43,0
2024-10-18 23:00:00,31.02,31.02,0
2024-10-19 00:00:00,36.52,36.52,0
2024-10-19 01:00:00,34.0,34.0,0
2024-10-19 02:00:00,38.86,38.86,0
2024-10-19 03:00:00,26.69,26.69,0
2024-10-19 04:00:00,26.85,26.85,0
2024-10-19 05:00:00,30.7,30.7,0
2024-10-19 06:00:00,34.51,34.51,0
2024-10-19 07:00:00,32.73,32.73,0
2024-10-19 08:00:00,34.91,34.91,0
2024-10-19 09:00:00,37.2,37.2,1
2024-10-19 10:00:00,30.41,30.41,0
2024-10-19 11:00:00,20.72,20.72,0
2024-10-19 12:00:00,17.38,17.38,0
2024-10-19 13:00:00,14.27,14.27,0
2024-10-19 14:00:00,16.42,16.42,0
2024-10-19 15:00:00,13.68,13.68,0
2024-10-19 16:00:00,13.61,13.61,0
2024-10-19 17:00:00,13.71,13.71,0
2024-10-19 18:00:00,16.76,16.76,0
2024-10-19 19:00:00,23.57,23.57,0
2024-10-19 20:00:00,25.11,25.11,0
2024-10-19 21:00:00,27.95,27.95,0
2024-10-19 22:00:00,32.38,32.38,1
2024-10-19 23:00:00,37.69,37.69,0
2024-10-20 00:00:00,35.09,35.09,0
2024-10-20 01:00:00,26.91,26.91,0
2024-10-20 02:00:00,24.25,24.25,0
2024-10-20 03:00:00,24.21,24.21,0
2024-10-20 04:00:00,27.63,27.63,0
2024-10-20 05:00:00,23.77,23.77,0
2024-10-20 06:00:00,22.92,22.92,0
2024-10-20 07:00:00,29.95,29.95,0
2024-10-20 08:00:00,21.36,21.36,0
2024-10-20 09:00:00,17.56,17.56,0
2024-10-20 10:00:00,24.76,24.76,0
2024-10-20 11:00:00,27.08,27.08,0
2024-10-20 12:00:00,13.13,13.13,0
2024-10-20 13:00:00,14.34,14.34,0
2024-10-20 14:00:00,10.55,10.55,0
2024-10-20 15:00:00,10.84,10.84,0
2024-10-20 16:00:00,11.75,11.75,0
2024-10-20 17:00:00,14.79,14.79,0
2024-10-20 18:00:00,15.06,15.06,0
2024-10-20 19:00:00,17.35,17.35,0
2024-10-20 20:00:00,19.38,19.38,1
2024-10-20 21:00:00,19.31,19.31,1
2024-10-20 22:00:00,14.59,14.59,0
2024-10-20 23:00:00,14.83,14.83,0
2024-10-21 00:00:00,15.11,15.11,0
2024-10-21 01:00:00,14.3,14.3,0
2024-10-21 02:00:00,15.15,15.15,0
2024-10-21 03:00:00,14.16,14.16,0
2024-10-21 04:00:00,16.2,16.2,0
2024-10-21 05:00:00,17.3,17.3,0
2024-10-21 06:00:00,20.39,20.39,0
2024-10-21 07:00:00,20.83,20.83,0
2024-10-21 08:00:00,18.21,18.21,0
2024-10-21 09:00:00,14.53,14.53,0
2024-10-21 10:00:00,15.14,15.14,0
2024-10-21 11:00:00,16.01,16.01,0
2024-10-21 12:00:00,12.26,12.26,0
2024-10-21 13:00:00,11.21,11.21,0
2024-10-21 14:00:00,12.69,12.69,0
2024-10-21 15:00:00,12.23,12.23,0
2024-10-21 16:00:00,11.43,11.43,0
2024-10-21 17:00:00,12.4,12.4,0
2024-10-21 18:00:00,16.63,16.63,1
2024-10-21 19:00:00,15.34,15.34,0
2024-10-21 20:00:00,15.91,15.91,0
2024-10-21 21:00:00,15.88,15.88,0
2024-10-21 22:00:00,14.95,14.95,1
2024-10-21 23:00:00,16.26,16.26,0
2024-10-22 00:00:00,13.45,13.45,0
2024-10-22 01:00:00,14.98,14.98,0
2024-10-22 02:00:00,15.44,15.44,0
2024-10-22 03:00:00,15.45,15.45,0
2024-10-22 04:00:00,14.12,14.12,0
2024-10-22 05:00:00,14.7,14.7,0
2024-10-22 06:00:00,12.56,12.56,0
2024-10-22 07:00:00,14.67,14.67,0
2024-10-22 08:00:00,14.66,14.66,0
2024-10-22 09:00:00,12.94,12.94,0
2024-10-22 10:00:00,15.57,15.57,0
2024-10-22 11:00:00,16.5,16.5,0
2024-10-22 12:00:00,14.24,14.24,0
2024-10-22 13:00:00,12.78,12.78,0
2024-10-22 14:00:00,12.04,12.04,0
2024-10-22 15:00:00,11.47,11.47,0
2024-10-22 16:00:00,13.16,13.16,0
2024-10-22 17:00:00,15.63,15.63,0
2024-10-22 18:00:00,15.87,15.87,0
2024-10-22 19:00:00,18.52,18.52,0
2024-10-22 20:00:00,18.73,18.73,0
2024-10-22 21:00:00,20.22,20.22,0
2024-10-22 22:00:00,15.89,15.89,0
2024-10-22 23:00:00,17.14,17.14,0
2024-10-23 00:00:00,16.35,16.35,0
2024-10-23 01:00:00,14.66,14.66,0
2024-10-23 02:00:00,13.74,13.74,0
2024-10-23 03:00:00,15.19,15.19,0
2024-10-23 04:00:00,16.51,16.51,0
2024-10-23 05:00:00,15.12,15.12,0
2024-10-23 06:00:00,15.6,15.6,0
2024-10-23 07:00:00,19.56,19.56,0
2024-10-23 08:00:00,22.66,22.66,0
2024-10-23 09:00:00,18.48,18.48,0
2024-10-23 10:00:00,21.94,21.94,0
2024-10-23 11:00:00,23.47,23.47,0
2024-10-23 12:00:00,21.39,21.39,0
2024-10-23 13:00:00,16.52,16.52,0
2024-10-23 14:00:00,20.49,20.49,0
2024-10-23 15:00:00,21.0,21.0,0
2024-10-23 16:00:00,16.38,16.38,0
2024-10-23 17:00:00,18.69,18.69,0
2024-10-23 18:00:00,20.23,20.23,0
2024-10-23 19:00:00,19.65,19.65,0
2024-10-23 20:00:00,22.47,22.47,0
2024-10-23 21:00:00,23.91,23.91,0
2024-10-23 22:00:00,19.7,19.7,0
2024-10-23 23:00:00,21.7,21.7,0
2024-10-24 00:00:00,22.37,22.37,0
2024-10-24 01:00:00,23.46,23.46,0
2024-10-24 02:00:00,22.15,22.15,0
2024-10-24 03:00:00,21.57,21.57,0
2024-10-24 04:00:00,18.8,18.8,0
2024-10-24 05:00:00,21.82,21.82,0
2024-10-24 06:00:00,24.27,24.27,0
2024-10-24 07:00:00,23.61,23.61,0
2024-10-24 08:00:00,32.99,32.99,1
2024-10-24 09:00:00,26.13,26.13,0
2024-10-24 10:00:00,20.43,20.43,0
2024-10-24 11:00:00,12.29,12.29,0
2024-10-24 12:00:00,11.98,11.98,0
2024-10-24 13:00:00,14.46,14.46,0
2024-10-24 14:00:00,16.43,16.43,0
2024-10-24 15:00:00,18.47,18.47,0
2024-10-24 16:00:00,19.74,19.74,0
2024-10-24 17:00:00,20.3,20.3,0
2024-10-24 18:00:00,17.59,17.59,0
2024-10-24 19:00:00,16.55,16.55,0
2024-10-24 20:00:00,17.97,17.97,0
2024-10-24 21:00:00,17.07,17.07,0
2024-10-24 22:00:00,16.16,16.16,0
2024-10-24 23:00:00,15.42,15.42,0
2024-10-25 00:00:00,14.43,14.43,0
2024-10-25 01:00:00,11.92,11.92,1
2024-10-25 02:00:00,12.42,12.42,0
2024-10-25 03:00:00,11.43,11.43,0
2024-10-25 04:00:00,10.0,10.0,0
2024-10-25 05:00:00,9.35,9.35,0
2024-10-25 06:00:00,9.55,9.55,0
2024-10-25 07:00:00,11.51,11.51,0
2024-10-25 08:00:00,15.03,15.03,0
2024-10-25 09:00:00,25.47,25.47,1
2024-10-25 10:00:00,22.54,22.54,1
2024-10-25 11:00:00,17.51,17.51,0
2024-10-25 12:00:00,15.95,15.95,0
2024-10-25 13:00:00,15.88,15.88,0
2024-10-25 14:00:00,15.94,15.94,0
2024-10-25 15:00:00,16.86,16.86,0
2024-10-25 16:00:00,15.71,15.71,0
2024-10-25 17:00:00,14.25,14.25,0
2024-10-25 18:00:00,16.38,16.38,0
2024-10-25 19:00:00,18.77,18.77,0
2024-10-25 20:00:00,24.02,24.02,0
2024-10-25 21:00:00,25.09,25.09,0
2024-10-25 22:00:00,27.39,27.39,1
2024-10-25 23:00:00,23.22,23.22,0
2024-10-26 00:00:00,21.27,21.27,0
2024-10-26 01:00:00,21.27,21.27,0
2024-10-26 02:00:00,20.73,20.73,1
2024-10-26 03:00:00,21.27,21.27,1
2024-10-26 04:00:00,18.94,18.94,0
2024-10-26 05:00:00,15.26,15.26,0
2024-10-26 06:00:00,14.82,14.82,0
2024-10-26 07:00:00,11.93,11.93,1
2024-10-26 08:00:00,11.69,11.69,1
2024-10-26 09:00:00,16.31,16.31,0
2024-10-26 10:00:00,19.11,19.11,0
2024-10-26 11:00:00,20.93,20.93,0
2024-10-26 12:00:00,22.1,22.1,0
2024-10-26 13:00:00,23.51,23.51,0
2024-10-26 14:00:00,18.25,18.25,0
2024-10-26 15:00:00,20.15,20.15,0
2024-10-26 16:00:00,18.24,18.24,0
2024-10-26 17:00:00,15.79,15.79,0
2024-10-26 18:00:00,,15.82,0
2024-10-26 19:00:00,15.85,15.85,0
2024-10-26 20:00:00,18.33,18.33,0
2024-10-26 21:00:00,24.28,24.28,0
2024-10-26 22:00:00,28.53,28.53,0
2024-10-26 23:00:00,34.53,34.53,0
2024-10-27 00:00:00,33.66,33.66,0
