datetime,original,filled_full,flag
2024-10-15 12:00:00,11.55,11.55,1
2024-10-15 13:00:00,14.9,14.9,1
2024-10-15 14:00:00,7.19,7.19,0
2024-10-15 15:00:00,5.96,5.96,0
2024-10-15 16:00:00,5.87,5.87,0
2024-10-15 17:00:00,7.12,7.12,0
2024-10-15 18:00:00,5.66,5.66,0
2024-10-15 19:00:00,4.3,4.3,0
2024-10-15 20:00:00,4.81,4.81,0
2024-10-15 21:00:00,6.76,6.76,0
2024-10-15 22:00:00,9.34,9.34,0
2024-10-15 23:00:00,8.0,8.0,0
2024-10-16 00:00:00,10.52,10.52,0
2024-10-16 01:00:00,12.33,12.33,0
2024-10-16 02:00:00,13.51,13.51,0
2024-10-16 03:00:00,13.61,13.61,0
2024-10-16 04:00:00,11.5,11.5,0
2024-10-16 05:00:00,8.16,8.16,0
2024-10-16 06:00:00,8.57,8.57,0
2024-10-16 07:00:00,6.98,6.98,0
2024-10-16 08:00:00,5.12,5.12,0
2024-10-16 09:00:00,4.05,4.05,0
2024-10-16 10:00:00,4.76,4.76,0
2024-10-16 11:00:00,10.17,10.17,0
2024-10-16 12:00:00,8.05,8.05,0
2024-10-16 13:00:00,9.5,9.5,0
2024-10-16 14:00:00,13.95,13.95,0
2024-10-16 15:00:00,13.86,13.86,0
2024-10-16 16:00:00,12.77,12.77,0
2024-10-16 17:00:00,13.16,13.16,0
2024-10-16 18:00:00,7.22,7.22,0
2024-10-16 19:00:00,4.57,4.57,0
2024-10-16 20:00:00,4.27,4.27,0
2024-10-16 21:00:00,6.02,6.02,0
2024-10-16 22:00:00,6.28,6.28,0
2024-10-16 23:00:00,5.18,5.18,0
2024-10-17 00:00:00,5.36,5.36,0
2024-10-17 01:00:00,4.74,4.74,0
2024-10-17 02:00:00,4.4,4.4,0
2024-10-17 03:00:00,4.82,4.82,0
2024-10-17 04:00:00,5.24,5.24,0
2024-10-17 05:00:00,4.44,4.44,0
2024-10-17 06:00:00,4.82,4.82,0
2024-10-17 07:00:00,3.55,3.55,0
2024-10-17 08:00:00,3.38,3.38,0
2024-10-17 09:00:00,3.35,3.35,0
2024-10-17 10:00:00,3.37,3.37,0
2024-10-17 11:00:00,3.68,3.68,0
2024-10-17 12:00:00,5.51,5.51,0
2024-10-17 13:00:00,5.57,5.57,0
2024-10-17 14:00:00,5.51,5.51,0
2024-10-17 15:00:00,4.7,4.7,0
2024-10-17 16:00:00,4.35,4.35,0
2024-10-17 17:00:00,4.53,4.53,0
2024-10-17 18:00:00,6.9,6.9,0
2024-10-17 19:00:00,5.78,5.78,0
2024-10-17 20:00:00,4.6,4.6,0
2024-10-17 21:00:00,4.23,4.23,0
2024-10-17 22:00:00,4.78,4.78,0
2024-10-17 23:00:00,5.36,5.36,0
2024-10-18 00:00:00,4.26,4.26,0
2024-10-18 01:00:00,3.47,3.47,0
2024-10-18 02:00:00,3.85,3.85,0
2024-10-18 03:00:00,3.28,3.28,0
2024-10-18 04:00:00,3.4,3.4,0
2024-10-18 05:00:00,3.63,3.63,0
2024-10-18 06:00:00,3.58,3.58,0
2024-10-18 07:00:00,3.27,3.27,0
2024-10-18 08:00:00,3.16,3.16,0
2024-10-18 09:00:00,3.47,3.47,0
2024-10-18 10:00:00,4.3,4.3,0
2024-10-18 11:00:00,8.14,8.14,0
2024-10-18 12:00:00,12.6,12.6,1
2024-10-18 13:00:00,15.84,15.84,1
2024-10-18 14:00:00,22.48,22.48,1
2024-10-18 15:00:00,11.02,11.02,0
2024-10-18 16:00:00,8.42,8.42,0
2024-10-18 17:00:00,6.06,6.06,0
2024-10-18 18:00:00,6.67,6.67,0
2024-10-18 19:00:00,3.69,3.69,0
2024-10-18 20:00:00,3.76,3.76,0
2024-10-18 21:00:00,3.87,3.87,0
2024-10-18 22:00:00,3.59,3.59,0
2024-10-18 23:00:00,3.71,3.71,0
2024-10-19 00:00:00,3.31,3.31,0
2024-10-19 01:00:00,3.55,3.55,0
2024-10-19 02:00:00,3.4,3.4,0
2024-10-19 03:00:00,3.42,3.42,0
2024-10-19 04:00:00,4.0,4.0,0
2024-10-19 05:00:00,4.11,4.11,0
2024-10-19 06:00:00,3.53,3.53,0
2024-10-19 07:00:00,3.64,3.64,0
2024-10-19 08:00:00,3.51,3.51,0
2024-10-19 09:00:00,3.9,3.9,0
2024-10-19 10:00:00,5.58,5.58,0
2024-10-19 11:00:00,9.06,9.06,0
2024-10-19 12:00:00,12.36,12.36,1
2024-10-19 13:00:00,11.74,11.74,0
2024-10-19 14:00:00,13.45,13.45,1
2024-10-19 15:00:00,12.59,12.59,1
2024-10-19 16:00:00,9.74,9.74,0
2024-10-19 17:00:00,6.81,6.81,0
2024-10-19 18:00:00,5.07,5.07,0
2024-10-19 19:00:00,4.51,4.51,0
2024-10-19 20:00:00,4.3,4.3,0
2024-10-19 21:00:00,3.67,3.67,1
2024-10-19 22:00:00,3.61,3.61,0
2024-10-19 23:00:00,3.71,3.71,0
2024-10-20 00:00:00,3.68,3.68,0
2024-10-20 01:00:00,3.94,3.94,0
2024-10-20 02:00:00,3.88,3.88,0
2024-10-20 03:00:00,4.1,4.1,1
2024-10-20 04:00:00,3.77,3.77,0
2024-10-20 05:00:00,3.91,3.91,0
2024-10-20 06:00:00,3.88,3.88,0
2024-10-20 07:00:00,3.65,3.65,0
2024-10-20 08:00:00,5.0,5.0,0
2024-10-20 09:00:00,4.61,4.61,0
2024-10-20 10:00:00,6.07,6.07,0
2024-10-20 11:00:00,4.91,4.91,0
2024-10-20 12:00:00,6.19,6.19,0
2024-10-20 13:00:00,8.68,8.68,0
2024-10-20 14:00:00,9.17,9.17,1
2024-10-20 15:00:00,7.69,7.69,1
2024-10-20 16:00:00,7.54,7.54,0
2024-10-20 17:00:00,6.93,6.93,0
2024-10-20 18:00:00,5.81,5.81,0
2024-10-20 19:00:00,5.49,5.49,1
2024-10-20 20:00:00,4.06,4.06,0
2024-10-20 21:00:00,3.95,3.95,0
2024-10-20 22:00:00,5.83,5.83,0
2024-10-20 23:00:00,6.33,6.33,0
2024-10-21 00:00:00,6.28,6.28,0
2024-10-21 01:00:00,6.41,6.41,0
2024-10-21 02:00:00,5.03,5.03,0
2024-10-21 03:00:00,4.93,4.93,0
2024-10-21 04:00:00,6.07,6.07,0
2024-10-21 05:00:00,6.68,6.68,0
2024-10-21 06:00:00,6.16,6.16,0
2024-10-21 07:00:00,5.75,5.75,0
2024-10-21 08:00:00,5.37,5.37,0
2024-10-21 09:00:00,4.77,4.77,0
2024-10-21 10:00:00,5.34,5.34,0
2024-10-21 11:00:00,10.19,10.19,0
2024-10-21 12:00:00,18.05,18.05,0
2024-10-21 13:00:00,16.01,16.01,1
2024-10-21 14:00:00,14.47,14.47,1
2024-10-21 15:00:00,12.4,12.4,0
2024-10-21 16:00:00,9.97,9.97,0
2024-10-21 17:00:00,8.59,8.59,0
2024-10-21 18:00:00,6.48,6.48,0
2024-10-21 19:00:00,6.02,6.02,0
2024-10-21 20:00:00,5.84,5.84,1
2024-10-21 21:00:00,4.85,4.85,1
2024-10-21 22:00:00,5.34,5.34,0
2024-10-21 23:00:00,6.21,6.21,0
2024-10-22 00:00:00,15.37,15.37,0
2024-10-22 01:00:00,19.74,19.74,1
2024-10-22 02:00:00,19.01,19.01,0
2024-10-22 03:00:00,19.25,19.25,0
2024-10-22 04:00:00,17.15,17.15,0
2024-10-22 05:00:00,18.97,18.97,0
2024-10-22 06:00:00,17.82,17.82,0
2024-10-22 07:00:00,5.15,5.15,0
2024-10-22 08:00:00,2.45,2.45,1
2024-10-22 09:00:00,7.41,7.41,1
2024-10-22 10:00:00,12.58,12.58,0
2024-10-22 11:00:00,14.95,14.95,0
2024-10-22 12:00:00,16.62,16.62,0
2024-10-22 13:00:00,23.36,23.36,1
2024-10-22 14:00:00,18.68,18.68,0
2024-10-22 15:00:00,17.54,17.54,0
2024-10-22 16:00:00,12.34,12.34,0
2024-10-22 17:00:00,9.34,9.34,0
2024-10-22 18:00:00,11.43,11.43,0
2024-10-22 19:00:00,3.68,3.68,0
2024-10-22 20:00:00,2.72,2.72,0
2024-10-22 21:00:00,3.87,3.87,0
2024-10-22 22:00:00,8.09,8.09,0
2024-10-22 23:00:00,12.15,12.15,0
2024-10-23 00:00:00,5.19,5.19,0
2024-10-23 01:00:00,4.67,4.67,0
2024-10-23 02:00:00,4.11,4.11,0
2024-10-23 03:00:00,4.94,4.94,0
2024-10-23 04:00:00,3.85,3.85,0
2024-10-23 05:00:00,3.87,3.87,0
2024-10-23 06:00:00,3.46,3.46,0
2024-10-23 07:00:00,3.24,3.24,1
2024-10-23 08:00:00,3.17,3.17,1
2024-10-23 09:00:00,3.22,3.22,1
2024-10-23 10:00:00,3.39,3.39,0
2024-10-23 11:00:00,3.69,3.69,0
2024-10-23 12:00:00,4.04,4.04,0
2024-10-23 13:00:00,5.49,5.49,0
2024-10-23 14:00:00,7.34,7.34,1
2024-10-23 15:00:00,6.41,6.41,1
2024-10-23 16:00:00,8.01,8.01,0
2024-10-23 17:00:00,5.65,5.65,0
2024-10-23 18:00:00,4.55,4.55,0
2024-10-23 19:00:00,3.45,3.45,1
2024-10-23 20:00:00,4.29,4.29,0
2024-10-23 21:00:00,4.21,4.21,0
2024-10-23 22:00:00,3.95,3.95,0
2024-10-23 23:00:00,3.88,3.88,0
2024-10-24 00:00:00,3.37,3.37,0
2024-10-24 01:00:00,2.95,2.95,1
2024-10-24 02:00:00,3.37,3.37,0
2024-10-24 03:00:00,3.59,3.59,0
2024-10-24 04:00:00,3.3,3.3,0
2024-10-24 05:00:00,3.14,3.14,0
2024-10-24 06:00:00,3.27,3.27,0
2024-10-24 07:00:00,3.11,3.11,0
2024-10-24 08:00:00,3.2,3.2,0
2024-10-24 09:00:00,3.22,3.22,0
2024-10-24 10:00:00,3.28,3.28,0
2024-10-24 11:00:00,3.88,3.88,0
2024-10-24 12:00:00,3.93,3.93,0
2024-10-24 13:00:00,3.91,3.91,0
2024-10-24 14:00:00,4.18,4.18,1
2024-10-24 15:00:00,4.22,4.22,0
2024-10-24 16:00:00,3.91,3.91,0
2024-10-24 17:00:00,5.01,5.01,0
2024-10-24 18:00:00,6.5,6.5,1
2024-10-24 19:00:00,7.24,7.24,1
2024-10-24 20:00:00,4.17,4.17,0
2024-10-24 21:00:00,4.4,4.4,0
2024-10-24 22:00:00,3.96,3.96,0
2024-10-24 23:00:00,3.98,3.98,0
2024-10-25 00:00:00,4.48,4.48,0
2024-10-25 01:00:00,4.51,4.51,0
2024-10-25 02:00:00,4.04,4.04,0
2024-10-25 03:00:00,3.69,3.69,0
2024-10-25 04:00:00,3.77,3.77,0
2024-10-25 05:00:00,3.43,3.43,0
2024-10-25 06:00:00,3.56,3.56,0
2024-10-25 07:00:00,13.7,13.7,1
2024-10-25 08:00:00,4.64,4.64,0
2024-10-25 09:00:00,3.43,3.43,1
2024-10-25 10:00:00,10.01,10.01,0
2024-10-25 11:00:00,13.05,13.05,0
2024-10-25 12:00:00,16.78,16.78,0
2024-10-25 13:00:00,20.38,20.38,0
2024-10-25 14:00:00,21.29,21.29,1
2024-10-25 15:00:00,18.01,18.01,0
2024-10-25 16:00:00,17.13,17.13,0
2024-10-25 17:00:00,14.88,14.88,0
2024-10-25 18:00:00,9.37,9.37,0
2024-10-25 19:00:00,10.91,10.91,0
2024-10-25 20:00:00,3.66,3.66,1
2024-10-25 21:00:00,11.62,11.62,0
2024-10-25 22:00:00,19.97,19.97,0
2024-10-25 23:00:00,19.25,19.25,1
2024-10-26 00:00:00,20.11,20.11,0
2024-10-26 01:00:00,29.22,29.22,0
2024-10-26 02:00:00,32.91,32.91,0
2024-10-26 03:00:00,33.97,33.97,1
2024-10-26 04:00:00,37.67,37.67,1
2024-10-26 05:00:00,37.16,37.16,1
2024-10-26 06:00:00,30.22,30.22,0
2024-10-26 07:00:00,17.66,17.66,0
2024-10-26 08:00:00,12.91,12.91,0
2024-10-26 09:00:00,3.49,3.49,1
2024-10-26 10:00:00,3.29,3.29,0
2024-10-26 11:00:00,3.18,3.18,0
2024-10-26 12:00:00,4.66,4.66,0
2024-10-26 13:00:00,5.39,5.39,0
2024-10-26 14:00:00,6.3,6.3,0
2024-10-26 15:00:00,6.09,6.09,1
2024-10-26 16:00:00,4.2,4.2,0
2024-10-26 17:00:00,3.61,3.61,0
2024-10-26 18:00:00,3.79,3.79,0
2024-10-26 19:00:00,3.58,3.58,0
2024-10-26 20:00:00,3.26,3.26,0
2024-10-26 21:00:00,3.58,3.58,0
2024-10-26 22:00:00,3.21,3.21,0
2024-10-26 23:00:00,3.51,3.51,0
2024-10-27 00:00:00,4.43,4.43,0
